source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
2333369596349061888,359.85465113430826,-27.953648367650477,2.6357921976149568,0.09668127020581313,26.8911112886783,0.12961079177403323,0.3896538572825634,0.09822959983986676,16.518097,2.2970572
2333329666037266944,0.404015292889041,-28.006098004459044,1.2621159254861607,0.265561186482145,29.72140023440992,0.2654982896166754,-4.683179594022528,0.29121951137504926,18.186514,2.2696342
2333239029342188928,358.7435169859012,-28.654137869219042,4.7732454414877274,1.4317171123079302,7.534191722658497,1.64262777061401,-5.29205352615834,1.8707672065377163,20.580732,1.9875984
2333255865613755520,359.3674725273344,-28.402529787303262,2.5357824147721097,0.6203724107362533,25.183200381522372,1.1332073895219865,6.312599726581863,0.7181190089285451,19.737406,2.3907986
2333351523126748672,0.4699848369025607,-27.774076383795077,3.102717443414091,0.04637891895704865,24.800617373829937,0.09568814487819506,-9.998077672007472,0.05092921566450112,12.708554,1.0261831
2333353344192880640,0.2985358442667746,-27.815813134002575,1.3495888280366015,0.03721039526070339,4.143167251349061,0.06208460908512464,-2.6702328394373467,0.041801262724328984,14.885522,1.0260715
2333269948811801088,359.20021058394445,-28.37608525605446,1.182031127154704,0.35112716191058735,11.823361560339322,0.5256802444257567,-26.81122568224464,0.4236153137436883,18.901806,2.7711086
2333296272667395840,0.2202728366100316,-28.389745083598353,4.535117134025526,0.03449285591557341,-3.370226659110847,0.05945393356377605,-28.348667543210805,0.04089067833735662,12.73059,1.1461592
2333335266674565888,0.4192876773002487,-28.014995267753616,3.989478337560996,0.08702862191825742,7.509110482926404,0.07727701811443517,-7.978755787777597,0.07114140542838242,12.547924,0.94523716
2333183980746138624,359.73630887887236,-28.80923444331705,2.51514795895639,0.34356701169514203,-12.334831717080625,0.41355330163355,-13.443023491238378,0.37881558592897313,18.850178,2.787897
2333188103914776832,359.66901825547615,-28.741164742710264,1.396113992276813,0.4498170419714914,0.5781486448494675,0.6173056246867248,-14.47126221224168,0.4996101274090019,19.435328,2.1045094
2333215969662841984,359.6366995454198,-28.346941572767324,1.8922857200006655,0.2769770568872575,7.40309613892499,0.5934878172025458,-6.516793744440834,0.3610015641559827,18.90678,2.7252426
2333225830907503872,359.17739514005865,-28.739537736318468,1.6454004560631785,0.49380519820509433,13.471814305695126,0.4488562909378316,-24.673639735565004,0.4510291359898753,18.841099,2.6849308
2333332998935880576,0.6132381425986012,-28.033873262768477,2.272951709387786,0.4615521588071475,47.04953198036498,0.3744313894103886,-23.67297445153143,0.5066846310738023,18.79504,2.6015568
2333395258777327232,0.14842865097037616,-27.79995853782944,1.7863673904459352,0.3587584451302242,-31.581412838473444,0.4442780814734653,-26.771296394190895,0.4243193639200755,18.814898,2.5960045
2333432405950281600,1.3306136917384055,-28.485171380371174,5.061157235870264,0.09639154910345853,41.785380828637884,0.15969826074432414,-27.84923524975438,0.10790116965592544,16.724438,2.6331587
2333244801778893824,358.9312421721534,-28.508410506383147,1.7047007813473598,0.11275836797180051,11.870989287015489,0.1639716560137251,-10.771165123236026,0.12115318182679922,16.958855,1.8377743
2333338672584603264,0.5169873142551711,-27.869134664596157,1.05147249256962,0.05023424371487892,9.93465696727736,0.06636598750779156,-4.360794193018017,0.05038795271880845,14.945514,0.9261646
2333331384024130560,0.580374660947925,-28.06004699582973,1.7555590247427093,0.06844141952511099,51.37883429846709,0.07778436226338616,17.724702149445662,0.06911458711313216,12.493876,0.8316126
2333350526694334592,0.33492561980129415,-27.802711328068558,3.847095608499492,0.0731088732895156,35.20920955283617,0.11979069202079129,-52.669378721679394,0.08129096797905248,16.135296,2.248685
2333243835410547328,359.00129229141186,-28.53350362093066,2.3878794759032145,0.4840981465105969,6.56778226844784,0.6427379421549992,0.11495396565565794,0.6110261968076581,19.47907,2.9292526
2333300739433382016,0.16929255181027883,-28.29225246248042,1.6499734414345815,0.065470758293939,11.96937113261738,0.11638585619572885,1.1469906092208113,0.09792590378272356,16.339336,1.5961332
2333351660565701120,0.4764371867159409,-27.75277646560317,7.294210965067727,0.14558905115660928,-79.17454210296331,0.24910073624521953,-27.651400648100047,0.17095677560629063,17.506662,3.034214
2333256892111173632,359.2384365739822,-28.46799775638894,2.6939406080058315,0.6740507658977838,17.48107903661384,0.9542401621626424,15.339791579428217,0.7935224936522727,19.67069,2.3492947
2333351866724131712,0.41846675316467763,-27.78455819546048,7.021503422234454,0.05892827938572318,46.09035033553624,0.10235351888163013,-25.682531330606828,0.06928546198816089,14.43516,2.3891287
